Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-50,50_8_4_132,451,9,SATISFIED,62.2536,6419.0,1327
EA-Ei-LM-50,50_8_4_132,451,10,SATISFIED,62.2499,6478.0,1338
EA-Ei-LM-50,50_8_6_141,451,1,SATISFIED,62.2509,6309.0,1427
EA-Ei-LM-50,50_8_6_141,451,2,SATISFIED,62.2584,6385.0,1308
EA-Ei-LM-50,50_8_6_141,451,3,SATISFIED,62.4291,6312.0,1429
EA-Ei-LM-50,50_8_6_141,451,4,SATISFIED,63.1869,6513.0,1359
EA-Ei-LM-50,50_8_6_141,451,5,SATISFIED,62.2295,6332.0,1219
EA-Ei-LM-50,50_8_6_141,451,6,SATISFIED,62.6845,6283.0,1337
EA-Ei-LM-50,50_8_6_141,451,7,SATISFIED,62.2548,6255.0,1358
EA-Ei-LM-50,50_8_6_141,451,8,SATISFIED,62.2779,6233.0,1337
EA-Ei-LM-50,50_8_6_141,451,9,SATISFIED,62.3448,6366.0,1472
EA-Ei-LM-50,50_8_6_141,451,10,SATISFIED,62.2387,6262.0,1491
EA-Ei-LM-50,50_8_6_142,451,1,SATISFIED,62.8937,6587.0,1321
EA-Ei-LM-50,50_8_6_142,451,2,SATISFIED,63.3753,6609.0,1213
EA-Ei-LM-50,50_8_6_142,451,3,SATISFIED,62.2527,6644.0,1260
EA-Ei-LM-50,50_8_6_142,451,4,SATISFIED,62.2823,6582.0,1264
EA-Ei-LM-50,50_8_6_142,451,5,SATISFIED,62.6841,6634.0,1237
EA-Ei-LM-50,50_8_6_142,451,6,SATISFIED,62.2441,6498.0,1373
EA-Ei-LM-50,50_8_6_142,451,7,SATISFIED,62.2398,6603.0,1462
EA-Ei-LM-50,50_8_6_142,451,8,SATISFIED,62.7885,6611.0,1306
EA-Ei-LM-50,50_8_6_142,451,9,SATISFIED,62.8351,6607.0,1343
EA-Ei-LM-50,50_8_6_142,451,10,SATISFIED,62.2534,6529.0,1385
EA-Ei-LM-50,50_8_8_153,451,1,SATISFIED,62.2576,6864.0,1381
EA-Ei-LM-50,50_8_8_153,451,2,SATISFIED,62.4599,7131.0,1346
EA-Ei-LM-50,50_8_8_153,451,3,SATISFIED,62.267,6966.0,1460
EA-Ei-LM-50,50_8_8_153,451,4,SATISFIED,62.7094,6813.0,1368
EA-Ei-LM-50,50_8_8_153,451,5,SATISFIED,62.268,7078.0,1462
EA-Ei-LM-50,50_8_8_153,451,6,SATISFIED,62.2532,7135.0,1465
EA-Ei-LM-50,50_8_8_153,451,7,SATISFIED,62.2517,6955.0,1388
EA-Ei-LM-50,50_8_8_153,451,8,SATISFIED,62.2769,6928.0,1408
EA-Ei-LM-50,50_8_8_153,451,9,SATISFIED,63.0414,6892.0,1243
EA-Ei-LM-50,50_8_8_153,451,10,SATISFIED,62.2301,7231.0,1312
EA-Ei-LM-50,50_8_8_154,451,1,SATISFIED,62.7144,6626.0,1383
EA-Ei-LM-50,50_8_8_154,451,2,SATISFIED,62.6334,6756.0,1270
EA-Ei-LM-50,50_8_8_154,451,3,SATISFIED,62.8541,6554.0,1329
EA-Ei-LM-50,50_8_8_154,451,4,SATISFIED,62.2536,6648.0,1301
